cod_universidad,des_universidad,anio,des_capitulo,des_articulo,des_concepto,des_subconcepto,des_partida,des_seccion,des_servicio,des_unidad_de_coste,des_organica_libre_1,des_organica_libre_2,des_grupo,des_funcion,des_subfuncion,des_programa,des_subprograma,fecha_referencia,credito_inicial,modificaciones,credito_total,gastos_comprometidos,obligaciones_reconocidas,pagos_netos
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,GASTOS-DE-INVERSIONES-DE-CARACTER-INMATERIAL,GASTOS-EN-INVERSIONES-DE-CARACTER-INMATERIAL-PARA-PROYECTOS,GASTOS-DE-PERSONAL-INVESTIGADO,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,INVESTIGACION,POLITICA-CIENTIFICA---OTRAS-ACTIVIDADES,no-informado,2021-12-31T00:00Z,415000,0,415000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-D.,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,340000,0,340000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-C.D.M.,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,900000,0,900000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,CUOTAS-PRESTACIONES-Y-GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,SEGURIDAD-SOCIAL,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,100000,0,100000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,MATERIAL-DE-OFICINA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,6000,0,6000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,REPROGRAFIA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,2500,0,2500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,OTROS-SUMINISTROS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,7000,0,7000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,TELEFONOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,4000,0,4000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRANSPORTES,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,1000,0,1000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,PRIMAS-DE-SEGUROS,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,800,0,800,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,PUBLICIDAD-Y-PROPAGANDA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,16000,0,16000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,OTROS-GASTOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,25000,0,25000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS-Y-PROFESIONALES,OTROS-TRABAJOS-DE-EMPRESAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,36500,0,36500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,RETRIBUCIONES-DOCENTES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,804000,0,804000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,CONSEJO-DE-DIRECCION-Y-COORDINACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,140000,0,140000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,OTROS-GASTOS-DE-SESIONES-CONFERENCIAS-EMPRESAS-CAF,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,VIAJES-SESIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,HOTELES-SESIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,15000,0,15000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,INDEMNIZ-POR-RAZON-SERVICIO,DIETAS,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,2500,0,2500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,INDEMNIZ-POR-RAZON-SERVICIO,LOCOMOCION,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,2500,0,2500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,TRANSFERENCIAS-CORRIENTES,A-EMPRESAS-PRIVADAS,TRANSFERENCIAS-A-EMPRESAS-PRIVADAS,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,200000,0,200000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,TRANSFERENCIAS-CORRIENTES,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,AYUDAS-SUBVENCIONES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EQUIPAMIENTO-PARA-PROCESO-DE-INFORMACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,15000,0,15000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EQUIPAMIENTO-PARA-PROCESO-DE-INFORMACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,BIBLIOTECA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,1000,0,1000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-D.,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,1417500,0,1417500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-C.D.M.,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,1380000,0,1380000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,CUOTAS-PRESTACIONES-Y-GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,SEGURIDAD-SOCIAL,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,200000,0,200000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,MATERIAL-DE-OFICINA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,3500,0,3500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,REPROGRAFIA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,12000,0,12000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,OTROS-SUMINISTROS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,15000,0,15000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,TELEFONOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,4000,0,4000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRANSPORTES,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,1000,0,1000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,PUBLICIDAD-Y-PROPAGANDA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,100000,0,100000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,OTROS-GASTOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,80000,0,80000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS-Y-PROFESIONALES,OTROS-TRABAJOS-DE-EMPRESAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,70000,0,70000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,RETRIBUCIONES-DOCENTES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,900000,0,900000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,CONSEJO-DE-DIRECCION-Y-COORDINACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,18000,0,18000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,OTROS-GASTOS-DE-SESIONES-CONFERENCIAS-EMPRESAS-CAF,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,80000,0,80000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,VIAJES-SESIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,30000,0,30000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS-ENSENIANZAS-PROPIAS,HOTELES-SESIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,15000,0,15000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,INDEMNIZ-POR-RAZON-SERVICIO,DIETAS,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,3000,0,3000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,INDEMNIZ-POR-RAZON-SERVICIO,LOCOMOCION,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,6000,0,6000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,TRANSFERENCIAS-CORRIENTES,A-EMPRESAS-PRIVADAS,TRANSFERENCIAS-A-EMPRESAS-PRIVADAS,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,150000,0,150000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,TRANSFERENCIAS-CORRIENTES,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,BECAS-MASTERS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,15500,0,15500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,TRANSFERENCIAS-CORRIENTES,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,AYUDAS-SUBVENCIONES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,15500,0,15500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EQUIPAMIENTO-PARA-PROCESO-DE-INFORMACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,15000,0,15000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EQUIPAMIENTO-PARA-PROCESO-DE-INFORMACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,50000,0,50000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,BIBLIOTECA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,30000,0,30000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,LABORALES,OTRO-PERSONAL-CON-CONTRATO-LABORAL,PERSONAL-LABORAL-NO-PERMANENTE,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,0,0,0,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-D.,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,3000,0,3000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-C.D.M.,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,ENSENIANZA,ESTUDIOS-POSTGRADO-Y-CAMPUS-MADRID---PUERTA-DE-TOLEDO,no-informado,2021-12-31T00:00Z,3000,0,3000,0,0,0
