cod_universidad,des_universidad,anio,des_capitulo,des_articulo,des_concepto,des_subconcepto,des_partida,des_seccion,des_servicio,des_unidad_de_coste,des_organica_libre_1,des_organica_libre_2,des_grupo,des_funcion,des_subfuncion,des_programa,des_subprograma,fecha_referencia,credito_inicial,modificaciones,credito_total,gastos_comprometidos,obligaciones_reconocidas,pagos_netos
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,INDEMNIZACIONES-POR-RAZON-DEL-SERVICIO,COMISIONES-DE-SERVICIO,COMISIONES-DE-SERVICIO,Inscripciones-Personales,VR-CENTROS-Y-DEP.,FACULTADES,F-EDUCACION,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,INDEMNIZACIONES-POR-RAZON-DEL-SERVICIO,LOCOMOCION,LOCOMOCION-Y-TRASLADO-EN-TRANSPORTE-PUBLICO,Locomocion-y-Traslado-en-Transporte-Publico,VR-CENTROS-Y-DEP.,FACULTADES,F-EDUCACION,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,PUBLICACIONES,PUBLICACIONES,GASTOS-DE-EDICION-Y-PUBLICACIONES,Gastos-de-Edicion-y-Publicaciones,VR-CENTROS-Y-DEP.,FACULTADES,F-EDUCACION,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,2000,0,2000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA,INVERSION-NUEVA,EQUIPAMIENTO-NUEVO,Equipamiento-Nuevo,VR-CENTROS-Y-DEP.,FACULTADES,F-EDUCACION,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,125000,0,125000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,INVERSIONES-REALES,INVERSION-DE-REPOSICION,INVERSION-DE-REPOSICION,EQUIPAMIENTO-DE-REPOSICION,Equipamiento-de-Reposicion,VR-CENTROS-Y-DEP.,FACULTADES,F-EDUCACION,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,125000,0,125000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-PAS-FUNCIONARIO,Gratificaciones-PAS-Funcionario,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,600,0,600,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-PAS-LABORAL-FIJO,Gratificaciones-PAS-Laboral-Fijo,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,6000,0,6000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-PAS-LABORAL-EVENTUAL,Gratificaciones-PAS-Laboral-Eventual,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,3000,0,3000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,ARRENDAMIENTOS-Y-CANONES,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,Maquinaria-Instalaciones-y-Utillaje,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,ARRENDAMIENTOS-Y-CANONES,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,Maquinaria,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,ARRENDAMIENTOS-Y-CANONES,MATERIAL-DE-TRANSPORTE,MATERIAL-DE-TRANSPORTE,Material-de-Transporte,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1500,0,1500,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,EDIFICIOS-Y-OTRAS-CONSTRUCCIONES,EDIFICIOS-Y-OTRAS-CONSTRUCCIONES,Edificios-y-Otras-Construcciones,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,12000,0,12000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,Maquinaria-Instalaciones-y-Utillaje,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,65000,0,65000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,MAQUINARIA-INSTALACIONES-Y-UTILLAJE,Maquinaria,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,MOBILIARIO-Y-ENSERES,MOBILIARIO-Y-ENSERES,Mobiliario-y-Enseres,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,2000,0,2000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,EQUIPOS-PARA-PROCESOS-DE-INFORMACION,EQUIPOS-PARA-PROCESOS-DE-INFORMACION,Equipos-para-Procesos-de-Informacion,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,5000,0,5000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,EQUIPOS-AUDIOVISUALES,EQUIPOS-AUDIOVISUALES,Equipos-Audiovisuales,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,5000,0,5000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,FUNGIBLE-DE-OFICINA,Fungible-de-Oficina,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,LIBROS-Y-OTRAS-PUBLICACIONES,Libros-y-Otras-Publicaciones,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,7651.37,0,7651.37,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,FUNGIBLES-DE-INFORMATICA,Fungibles-de-Informatica,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,25000,0,25000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,PRODUCTOS-FARMACEUTICOS,Productos-Farmaceuticos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,600,0,600,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,FUNGIBLES-DE-LABORATORIO,Fungibles-de-Laboratorio,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,175000,0,175000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,OTROS-SUMINISTROS,Otros-Suministros,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,15000,0,15000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-TELEFONICOS,Servicios-Telefonicos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,40500,0,40500,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-TELEFONICOS,Consumo-Ibercom,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-POSTALES-Y-TELEGRAFICOS,Servicios-Postales-y-Telegraficos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,4000,0,4000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-POSTALES-Y-TELEGRAFICOS,Gastos-Ganes,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,TRANSPORTE,OTROS-TRANSPORTES,Otros-Transportes,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,PRIMAS-DE-SEGUROS,PRIMAS-DE-RESPONSABILIDAD-CIVIL,Primas-de-Responsabilidad-Civil,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,200,0,200,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,PRIMAS-DE-SEGUROS,PRIMAS-DE-SEGUROS-POR-OTROS-RIESGOS,Primas-de-Seguros-por-Otros-Riesgos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,3000,0,3000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,TRIBUTOS,TRIBUTOS-Y-ARANCELES,Tributos-y-Aranceles,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,ATENCIONES-PROTOCOLARIAS-Y-REPRESENTATIVAS,Atenciones-Protocolarias-y-Representativas,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,5390,0,5390,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,CUOTAS-DE-INSCRIPCIONES,Cuotas-de-Inscripciones,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,200,0,200,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,REUNIONES-Y-CONFERENCIAS,Reuniones-y-Conferencias,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,5000,0,5000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,CELEBRACIONES-Y-ACTOS-ACEDEMICOS,Celebraciones-y-Actos-Acedemicos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,8000,0,8000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,ACTIVIDADES-SOCIOCULTURALES,Actividades-Socioculturales,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,GASTOS-ELECTORALES,Gastos-Electorales,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,GASTOS-DE-SEPELIO,Gastos-de-Sepelio,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,CUOTAS-DE-AFILIACION-A-ORGANISMOS,Cuotas-de-Afiliacion-a-Organismos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,900,0,900,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS,LIMPIEZA-Y-ASEO,Limpieza-y-Aseo,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,5000,0,5000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS,ESTUDIOS-Y-TRABAJOS-TECNICOS,Estudios-y-Trabajos-Tecnicos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS,TRABAJOS-DE-IMPRENTA,Trabajos-de-Imprenta,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,5000,0,5000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS,OTROS-TRABAJOS,Otros-Trabajos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,5000,0,5000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,INDEMNIZACIONES-POR-RAZON-DEL-SERVICIO,COMISIONES-DE-SERVICIO,COMISIONES-DE-SERVICIO,Comisiones-de-Servicio,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,3000,0,3000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,INDEMNIZACIONES-POR-RAZON-DEL-SERVICIO,LOCOMOCION,LOCOMOCION-Y-TRASLADO-EN-TRANSPORTE-PUBLICO,Locomocion-y-Traslado-en-Transporte-Publico,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,300,0,300,0,0,0
010,Universidad-Complutense-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA,INVERSION-NUEVA,EQUIPAMIENTO-NUEVO,Equipamiento-Nuevo,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,12000,0,12000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,INVERSIONES-REALES,INVERSION-DE-REPOSICION,INVERSION-DE-REPOSICION,EQUIPAMIENTO-DE-REPOSICION,Equipamiento-de-Reposicion,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,110564.56,0,110564.56,0,0,0
010,Universidad-Complutense-de-Madrid,2022,INVERSIONES-REALES,INVERSION-DE-REPOSICION,INVERSION-DE-REPOSICION,EQUIPAMIENTO-DE-REPOSICION,Maquinaria,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,INVERSIONES-REALES,INVERSION-DE-REPOSICION,INVERSION-DE-REPOSICION,EQUIPAMIENTO-DE-REPOSICION,Equipos-Informaticos,VR-CENTROS-Y-DEP.,FACULTADES,F-CC-QUIMICAS,no-informado,no-informado,Gestion-de-la-Ensenianza,Gestion-de-la-Ensenianza,GESTION-DE-LA-ENSENIANZA,GESTION-DE-LA-ENSENIANZA,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
